"System Name","Name","Gravity","Distance to Arrival (LS)","Distance (LY)","Type","Earth Masses","Parents","Radius","Reserve Level","Rings","Subtype","Volcanism"
"Kruger 60","Kruger 60 B 4","0.2521102273886","3634.889775","13.0764354494067","Planet","0.073334","[{""id64"":""72080254956545449"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22660918617513,""type"":""Null""}]","3438.29475","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 6","0.33940715815234","1215.00658","13.393751458236","Planet","0.165616","[{""id64"":""288235744324242248"",""type"":""Null""},{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","4453.25","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 7","0.441323850311002","1629.788234","13.393751458236","Planet","0.336352","[{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","5565.5085","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 4","0.422839808300194","962.067869","13.393751458236","Planet","0.297384","[{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","5346.3525","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 8","0.54890863668808","2874.670556","13.393751458236","Planet","0.596061","[{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","6643.268","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 9","0.570595289079229","3910.393096","13.393751458236","Planet","0.658672","[{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","6849.47","","","Icy body","Water Magma"
"UGPS 0722-05","UGPS 0722-05 1","0.382358315488936","372.822344","13.393751458236","Planet","0.228979","[{""id64"":""36034165191494472"",""type"":""Null""},{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","4933.436","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 2","0.378530335474661","371.866083","13.393751458236","Planet","0.222834","[{""id64"":""36034165191494472"",""type"":""Null""},{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","4891.33","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 3 a","0.127305700010197","514.971899","13.393751458236","Planet","0.014645","[{""id64"":""144120556248386376"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","2162.2515","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 5","0.355434791475477","1213.3274","13.393751458236","Planet","0.187837","[{""id64"":""288235744324242248"",""type"":""Null""},{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","4634.441","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 3","0.498864484551851","513.988429","13.393751458236","Planet","0.459816","[{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","6120.5065","","","Icy body",""
"UGPS 0722-05","UGPS 0722-05 4 a","0.102700010196798","964.65604","13.393751458236","Planet","0.007846","[{""id64"":""216178150286314312"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":5368172530504,""subtype"":""T (Brown dwarf) Star"",""type"":""Star""}]","1762.039375","","","Icy body",""
"LHS 380","LHS 380 B 5 c","0.0616880799428979","82170.392572","13.8462892705049","Planet","0.001642","[{""id64"":""972791384606057897"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1040.1665","","","Icy body",""
"LHS 380","LHS 380 B 6 b","0.0566180279392271","80168.96829","13.8462892705049","Planet","0.001274","[{""id64"":""1297050557776733609"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","956.4565","","","Icy body","Major Water Magma"
"LHS 380","LHS 380 B 6 f","0.0835064749668604","80160.84158","13.8462892705049","Planet","0.004007","[{""id64"":""1297050557776733609"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1396.488875","","","Icy body",""
"LHS 380","LHS 380 B 7","0.721682777607831","79697.551871","13.8462892705049","Planet","29.892422","[{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","41029.288","","","Class I gas giant",""
"LHS 380","LHS 380 B 7 c","0.031633119200571","79699.014226","13.8462892705049","Planet","0.000226","[{""id64"":""1693367324985337257"",""type"":""Null""},{""id64"":""1621309730947409321"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","539.0845625","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 7 f","0.0373594371367391","79694.77294","13.8462892705049","Planet","0.00037","[{""id64"":""1621309730947409321"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","634.77","","","Icy body",""
"LHS 380","LHS 380 B 4","1.62912297338636","81046.530439","13.8462892705049","Planet","181.131546","[{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","67221.28","","","Class I gas giant",""
"LHS 380","LHS 380 B 4 b","0.0489300499643112","81044.493296","13.8462892705049","Planet","0.000827","[{""id64"":""828676196530202025"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","828.88125","","","Icy body",""
"LHS 380","LHS 380 B 5","1.4912699092485","82168.02076","13.8462892705049","Planet","157.841827","[{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","65587.264","Low","[{""inner_radius"":99990000,""mass"":714310000000,""name"":""LHS 380 B 5 A Ring"",""outer_radius"":188140000,""signal_count"":3,""signals"":[{""count"":1,""name"":""Low Temperature Diamonds""},{""count"":2,""name"":""Void Opal""}],""signals_updated_at"":""2025-10-13 00:03:59+00"",""type"":""Icy""}]","Class I gas giant",""
"LHS 380","LHS 380 B 5 d","0.0694722137248904","82167.126797","13.8462892705049","Planet","0.002332","[{""id64"":""972791384606057897"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1168.023125","","","Icy body",""
"LHS 380","LHS 380 B 6 e","0.0795728561231773","80172.494219","13.8462892705049","Planet","0.003478","[{""id64"":""1297050557776733609"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1332.722","","","Icy body",""
"LHS 380","LHS 380 A 1","1.64708137044968","47.766746","13.8462892705049","Planet","7.889577","[{""id64"":""36042662112994729"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","13952.626","","","Icy body","Water Geysers"
"LHS 380","LHS 380 A 2 a","0.088486795146324","1461.672942","13.8462892705049","Planet","0.004737","[{""id64"":""288244241245742505"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""36042662112994729"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1475.00125","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 6","1.62446232283063","80167.285581","13.8462892705049","Planet","174.053375","[{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","65989.232","Low","[{""inner_radius"":114910000,""mass"":770640000000,""name"":""LHS 380 B 6 A Ring"",""outer_radius"":194370000,""signal_count"":9,""signals"":[{""count"":1,""name"":""Grandidierite""},{""count"":1,""name"":""Low Temperature Diamonds""},{""count"":2,""name"":""Void Opal""},{""count"":5,""name"":""Tritium""}],""signals_updated_at"":""2025-06-21 12:23:41+00"",""type"":""Icy""}]","Class I gas giant",""
"LHS 380","LHS 380 B 6 d","0.0917006220046905","80172.321315","13.8462892705049","Planet","0.005245","[{""id64"":""1297050557776733609"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1524.63225","","","Icy body",""
"LHS 380","LHS 380 B 7 a","0.0306333231365351","79698.526249","13.8462892705049","Planet","0.000206","[{""id64"":""1621309730947409321"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","522.2195625","","","Icy body","Major Water Magma"
"LHS 380","LHS 380 B 7 e","0.029998164576323","79696.724016","13.8462892705049","Planet","0.000193","[{""id64"":""1801453716042229161"",""type"":""Null""},{""id64"":""1621309730947409321"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","511.50003125","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 A 2","0.972725298256347","1461.689831","13.8462892705049","Planet","65.413483","[{""id64"":""36042662112994729"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","52278.744","","","Class I gas giant",""
"LHS 380","LHS 380 A 2 b","0.0519686958295095","1461.123011","13.8462892705049","Planet","0.000989","[{""id64"":""288244241245742505"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""36042662112994729"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","879.3975","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 A 2 d","0.0600697460997247","1462.072676","13.8462892705049","Planet","0.001518","[{""id64"":""288244241245742505"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""36042662112994729"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1013.4826875","","","Icy body","Carbon Dioxide Geysers"
"LHS 380","LHS 380 B 4 c","0.0833881921076782","81042.4212","13.8462892705049","Planet","0.003963","[{""id64"":""828676196530202025"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1389.8495","","","Icy body",""
"LHS 380","LHS 380 B 5 e","0.0855801978178852","82168.999927","13.8462892705049","Planet","0.004262","[{""id64"":""972791384606057897"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1422.752375","","","Icy body",""
"LHS 380","LHS 380 B 5 e a","0.0327361068624452","82169.001315","13.8462892705049","Planet","0.000291","[{""id64"":""1188964166719841705"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":""972791384606057897"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","600.7445625","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 5 f","0.0684437646578974","82159.942953","13.8462892705049","Planet","0.002232","[{""id64"":""972791384606057897"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1151.17575","","","Icy body",""
"LHS 380","LHS 380 B 6 d a","0.0281394921994494","80172.330526","13.8462892705049","Planet","0.000185","[{""id64"":""1477194542871553449"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":""1297050557776733609"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","517.21965625","","","Icy body","Carbon Dioxide Geysers"
"LHS 380","LHS 380 B 7 d","0.0323336392372795","79696.711712","13.8462892705049","Planet","0.000241","[{""id64"":""1801453716042229161"",""type"":""Null""},{""id64"":""1621309730947409321"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","550.895","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 7 h","0.0426423982869379","79702.621867","13.8462892705049","Planet","0.00055","[{""id64"":""1621309730947409321"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","723.9735","","","Icy body",""
"LHS 380","LHS 380 B 8","1.04985948812073","83415.00154","13.8462892705049","Planet","2.938516","[{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","10665.593","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 A 2 c","0.0591885387988172","1460.938043","13.8462892705049","Planet","0.001453","[{""id64"":""288244241245742505"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""36042662112994729"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","998.9390625","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 1","1.07354746609565","81454.921543","13.8462892705049","Planet","3.09328","[{""id64"":""684561008454346153"",""type"":""Null""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","10821.453","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 2","0.88347119404507","81453.727505","13.8462892705049","Planet","1.959941","[{""id64"":""684561008454346153"",""type"":""Null""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","9495.372","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 3","2.12785530743347","81143.111541","13.8462892705049","Planet","13.201853","[{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","15879.36","","","Icy body","Water Geysers"
"LHS 380","LHS 380 B 4 a","0.0716600387478332","81045.884864","13.8462892705049","Planet","0.002555","[{""id64"":""828676196530202025"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1203.813625","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 5 a","0.0756146629958193","82168.729033","13.8462892705049","Planet","0.002993","[{""id64"":""972791384606057897"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1268.343625","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 5 b","0.0608753951259305","82168.945872","13.8462892705049","Planet","0.001579","[{""id64"":""972791384606057897"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1026.76975","","","Icy body",""
"LHS 380","LHS 380 B 6 a","0.0530618945651066","80167.579966","13.8462892705049","Planet","0.001052","[{""id64"":""1297050557776733609"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","897.5404375","","","Icy body","Water Geysers"
"LHS 380","LHS 380 B 6 c","0.071741409197512","80165.030262","13.8462892705049","Planet","0.002564","[{""id64"":""1297050557776733609"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","1205.1435","","","Icy body",""
"LHS 380","LHS 380 B 7 b","0.0353961456102784","79699.00902","13.8462892705049","Planet","0.000316","[{""id64"":""1693367324985337257"",""type"":""Null""},{""id64"":""1621309730947409321"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","602.4504375","","","Icy body","Major Water Geysers"
"LHS 380","LHS 380 B 7 g","0.0440348730498623","79694.760019","13.8462892705049","Planet","0.000605","[{""id64"":""1621309730947409321"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""72071459131958697"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13865094030761,""type"":""Null""}]","747.251","","","Icy body",""
"van Maanen's Star","Major","0.168277658815132","103.778824","13.9090235998074","Planet","0.007","[{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","1300.236875","","","Rocky body","No volcanism"
"van Maanen's Star","van Maanen's Star 4","0.281406546344448","605.740126","13.9090235998074","Planet","0.099671","[{""id64"":""108087061742888361"",""type"":""Null""},{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","3794.04925","","","Icy body","No volcanism"
"van Maanen's Star","van Maanen's Star 7","0.391984500866728","2006.877357","13.9090235998074","Planet","0.247049","[{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","5061.09","","","Icy body","No volcanism"
"van Maanen's Star","van Maanen's Star 10","0.330239012949934","4946.427513","13.9090235998074","Planet","0.155036","[{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","4368.0555","","","Icy body","No volcanism"
"van Maanen's Star","van Maanen's Star 2","0.295778015703069","339.316721","13.9090235998074","Planet","0.114438","[{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","3965.41525","","","Icy body","No volcanism"
"van Maanen's Star","van Maanen's Star 5 a","0.0750391557051086","1081.934629","13.9090235998074","Planet","0.003135","[{""id64"":""216173452799780265"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","1303.115875","","","Icy body","No volcanism"
"van Maanen's Star","van Maanen's Star 3","0.307106964413174","605.896941","13.9090235998074","Planet","0.126965","[{""id64"":""108087061742888361"",""type"":""Null""},{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","4099.05375","","","Icy body","No volcanism"
"van Maanen's Star","van Maanen's Star 5","0.419095543999184","1079.343002","13.9090235998074","Planet","0.294573","[{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","5344.7425","","","Icy body","No volcanism"
"van Maanen's Star","van Maanen's Star 9","0.444077291730397","3542.991005","13.9090235998074","Planet","0.338367","[{""id64"":""360288640875636137"",""type"":""Null""},{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","5564.825","","","Icy body","No volcanism"
"van Maanen's Star","van Maanen's Star 8","0.364313143672887","3537.133514","13.9090235998074","Planet","0.209172","[{""id64"":""360288640875636137"",""type"":""Null""},{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","4830.6015","","","Icy body","No volcanism"
"van Maanen's Star","van Maanen's Star 6","0.392135413480167","1480.185007","13.9090235998074","Planet","0.247306","[{""id64"":670685996457,""subtype"":""White Dwarf (D) Star"",""type"":""Star""}]","5062.7415","","","Icy body","No volcanism"
